COMMON NAME,OBSERVATION COUNT,COUNTY,LOCALITY,LATITUDE,LONGITUDE,OBSERVATION DATE,TIME OBSERVATIONS STARTED,DATETIME,Year,Month,Day,Day_of_Week,Hour,OBSERVATION,COUNTY_ENCODED,LOCALITY_ENCODED,COMMON NAME_ENCODED,Is_Summer,Is_Winter,Is_Spring,Is_Autumn,Is_Morning,Is_Afternoon,Is_Evening,Is_Night
Blue-tailed Bee-eater,2.0,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2023-01-09,16:50:00,2023-01-09 16:50:00,2023,1,9,0,16,1,9,141,0,0,1,0,0,0,1,0,0
Blue-tailed Bee-eater,2.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-01-10,06:05:00,2023-01-10 06:05:00,2023,1,10,1,6,1,9,582,0,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,2.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-01-10,06:05:00,2023-01-10 06:05:00,2023,1,10,1,6,1,9,582,0,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,2.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-01-10,06:05:00,2023-01-10 06:05:00,2023,1,10,1,6,1,9,582,0,0,1,0,0,1,0,0,0
Red-vented Bulbul,0.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-01-10,06:05:00,2023-01-10 06:05:00,2023,1,10,1,6,0,9,582,1,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,2.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-01-10,06:05:00,2023-01-10 06:05:00,2023,1,10,1,6,1,9,582,0,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,2.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-01-10,06:05:00,2023-01-10 06:05:00,2023,1,10,1,6,1,9,582,0,0,1,0,0,1,0,0,0
Red-vented Bulbul,0.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-01-10,06:05:00,2023-01-10 06:05:00,2023,1,10,1,6,0,9,582,1,0,1,0,0,1,0,0,0
Red-vented Bulbul,0.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-01-10,06:05:00,2023-01-10 06:05:00,2023,1,10,1,6,0,9,582,1,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,2.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-01-10,06:05:00,2023-01-10 06:05:00,2023,1,10,1,6,1,9,582,0,0,1,0,0,1,0,0,0
Red-vented Bulbul,0.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-01-10,06:05:00,2023-01-10 06:05:00,2023,1,10,1,6,0,9,582,1,0,1,0,0,1,0,0,0
Red-vented Bulbul,0.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-01-10,06:05:00,2023-01-10 06:05:00,2023,1,10,1,6,0,9,582,1,0,1,0,0,1,0,0,0
Red-vented Bulbul,0.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-01-10,06:05:00,2023-01-10 06:05:00,2023,1,10,1,6,0,9,582,1,0,1,0,0,1,0,0,0
White-throated Kingfisher,1.0,Tangalle,Whispering House,6.0085416,80.7794076,2023-01-10,08:45:00,2023-01-10 08:45:00,2023,1,10,1,8,1,8,539,2,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,4.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-01-10,10:06:00,2023-01-10 10:06:00,2023,1,10,1,10,1,9,582,0,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,4.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-01-10,10:06:00,2023-01-10 10:06:00,2023,1,10,1,10,1,9,582,0,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,4.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-01-10,10:06:00,2023-01-10 10:06:00,2023,1,10,1,10,1,9,582,0,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,4.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-01-10,10:06:00,2023-01-10 10:06:00,2023,1,10,1,10,1,9,582,0,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,4.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-01-10,10:06:00,2023-01-10 10:06:00,2023,1,10,1,10,1,9,582,0,0,1,0,0,1,0,0,0
White-throated Kingfisher,1.0,Angunakolapelessa,Southern Expressway Southern Province,6.1658488,80.853702,2023-01-10,14:08:00,2023-01-10 14:08:00,2023,1,10,1,14,1,1,419,2,0,1,0,0,0,1,0,0
Blue-tailed Bee-eater,2.0,Angunakolapelessa,Southern Expressway Southern Province,6.1658488,80.853702,2023-01-10,14:08:00,2023-01-10 14:08:00,2023,1,10,1,14,1,1,419,0,0,1,0,0,0,1,0,0
Blue-tailed Bee-eater,2.0,Angunakolapelessa,Southern Expressway Southern Province,6.1658488,80.853702,2023-01-10,14:08:00,2023-01-10 14:08:00,2023,1,10,1,14,1,1,419,0,0,1,0,0,0,1,0,0
White-throated Kingfisher,1.0,Angunakolapelessa,Southern Expressway Southern Province,6.1658488,80.853702,2023-01-10,14:08:00,2023-01-10 14:08:00,2023,1,10,1,14,1,1,419,2,0,1,0,0,0,1,0,0
Blue-tailed Bee-eater,4.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-01-10,14:11:00,2023-01-10 14:11:00,2023,1,10,1,14,1,9,582,0,0,1,0,0,0,1,0,0
Blue-tailed Bee-eater,4.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-01-10,14:11:00,2023-01-10 14:11:00,2023,1,10,1,14,1,9,582,0,0,1,0,0,0,1,0,0
Blue-tailed Bee-eater,4.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-01-10,14:11:00,2023-01-10 14:11:00,2023,1,10,1,14,1,9,582,0,0,1,0,0,0,1,0,0
Blue-tailed Bee-eater,4.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-01-10,14:11:00,2023-01-10 14:11:00,2023,1,10,1,14,1,9,582,0,0,1,0,0,0,1,0,0
Red-vented Bulbul,2.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-01-10,14:11:00,2023-01-10 14:11:00,2023,1,10,1,14,1,9,582,1,0,1,0,0,0,1,0,0
Red-vented Bulbul,2.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-01-10,14:11:00,2023-01-10 14:11:00,2023,1,10,1,14,1,9,582,1,0,1,0,0,0,1,0,0
Red-vented Bulbul,2.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-01-10,14:11:00,2023-01-10 14:11:00,2023,1,10,1,14,1,9,582,1,0,1,0,0,0,1,0,0
Red-vented Bulbul,2.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-01-10,14:11:00,2023-01-10 14:11:00,2023,1,10,1,14,1,9,582,1,0,1,0,0,0,1,0,0
Blue-tailed Bee-eater,4.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-01-10,14:11:00,2023-01-10 14:11:00,2023,1,10,1,14,1,9,582,0,0,1,0,0,0,1,0,0
Red-vented Bulbul,2.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-01-10,14:11:00,2023-01-10 14:11:00,2023,1,10,1,14,1,9,582,1,0,1,0,0,0,1,0,0
Red-vented Bulbul,2.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-01-10,14:11:00,2023-01-10 14:11:00,2023,1,10,1,14,1,9,582,1,0,1,0,0,0,1,0,0
Blue-tailed Bee-eater,4.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-01-10,14:11:00,2023-01-10 14:11:00,2023,1,10,1,14,1,9,582,0,0,1,0,0,0,1,0,0
Blue-tailed Bee-eater,4.0,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2023-01-10,16:20:00,2023-01-10 16:20:00,2023,1,10,1,16,1,9,141,0,0,1,0,0,0,1,0,0
White-throated Kingfisher,6.0,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2023-01-10,16:20:00,2023-01-10 16:20:00,2023,1,10,1,16,1,9,141,2,0,1,0,0,0,1,0,0
White-throated Kingfisher,6.0,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2023-01-10,16:20:00,2023-01-10 16:20:00,2023,1,10,1,16,1,9,141,2,0,1,0,0,0,1,0,0
Blue-tailed Bee-eater,4.0,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2023-01-10,16:20:00,2023-01-10 16:20:00,2023,1,10,1,16,1,9,141,0,0,1,0,0,0,1,0,0
Red-vented Bulbul,2.0,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2023-01-10,16:20:00,2023-01-10 16:20:00,2023,1,10,1,16,1,9,141,1,0,1,0,0,0,1,0,0
Red-vented Bulbul,2.0,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2023-01-10,16:20:00,2023-01-10 16:20:00,2023,1,10,1,16,1,9,141,1,0,1,0,0,0,1,0,0
Red-vented Bulbul,3.0,Hambantota,Bundala NP General,6.188598,81.2200356,2023-01-11,05:50:00,2023-01-11 05:50:00,2023,1,11,2,5,1,3,69,1,0,1,0,0,1,0,0,0
White-throated Kingfisher,6.0,Hambantota,Bundala NP General,6.188598,81.2200356,2023-01-11,05:50:00,2023-01-11 05:50:00,2023,1,11,2,5,1,3,69,2,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,50.0,Hambantota,Bundala NP General,6.188598,81.2200356,2023-01-11,05:50:00,2023-01-11 05:50:00,2023,1,11,2,5,1,3,69,0,0,1,0,0,1,0,0,0
White-throated Kingfisher,6.0,Hambantota,Bundala NP General,6.188598,81.2200356,2023-01-11,05:50:00,2023-01-11 05:50:00,2023,1,11,2,5,1,3,69,2,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,50.0,Hambantota,Bundala NP General,6.188598,81.2200356,2023-01-11,05:50:00,2023-01-11 05:50:00,2023,1,11,2,5,1,3,69,0,0,1,0,0,1,0,0,0
Red-vented Bulbul,3.0,Hambantota,Bundala NP General,6.188598,81.2200356,2023-01-11,05:50:00,2023-01-11 05:50:00,2023,1,11,2,5,1,3,69,1,0,1,0,0,1,0,0,0
White-throated Kingfisher,2.0,Lunugamvehera,Senasuma Wetland,6.20461,81.19784,2023-01-11,06:27:00,2023-01-11 06:27:00,2023,1,11,2,6,1,5,409,2,0,1,0,0,1,0,0,0
White-throated Kingfisher,2.0,Lunugamvehera,Senasuma Wetland,6.20461,81.19784,2023-01-11,06:27:00,2023-01-11 06:27:00,2023,1,11,2,6,1,5,409,2,0,1,0,0,1,0,0,0
White-throated Kingfisher,2.0,Lunugamvehera,Senasuma Wetland,6.20461,81.19784,2023-01-11,06:27:00,2023-01-11 06:27:00,2023,1,11,2,6,1,5,409,2,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,6.0,Lunugamvehera,Senasuma Wetland,6.20461,81.19784,2023-01-11,06:27:00,2023-01-11 06:27:00,2023,1,11,2,6,1,5,409,0,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,6.0,Lunugamvehera,Senasuma Wetland,6.20461,81.19784,2023-01-11,06:27:00,2023-01-11 06:27:00,2023,1,11,2,6,1,5,409,0,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,6.0,Lunugamvehera,Senasuma Wetland,6.20461,81.19784,2023-01-11,06:27:00,2023-01-11 06:27:00,2023,1,11,2,6,1,5,409,0,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,6.0,Lunugamvehera,Senasuma Wetland,6.20461,81.19784,2023-01-11,06:27:00,2023-01-11 06:27:00,2023,1,11,2,6,1,5,409,0,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,6.0,Lunugamvehera,Senasuma Wetland,6.20461,81.19784,2023-01-11,06:27:00,2023-01-11 06:27:00,2023,1,11,2,6,1,5,409,0,0,1,0,0,1,0,0,0
White-throated Kingfisher,2.0,Lunugamvehera,Senasuma Wetland,6.20461,81.19784,2023-01-11,06:27:00,2023-01-11 06:27:00,2023,1,11,2,6,1,5,409,2,0,1,0,0,1,0,0,0
White-throated Kingfisher,2.0,Lunugamvehera,Senasuma Wetland,6.20461,81.19784,2023-01-11,06:27:00,2023-01-11 06:27:00,2023,1,11,2,6,1,5,409,2,0,1,0,0,1,0,0,0
Red-vented Bulbul,4.0,Tangalle,Whispering House,6.0085416,80.7794076,2023-01-11,07:10:00,2023-01-11 07:10:00,2023,1,11,2,7,1,8,539,1,0,1,0,0,1,0,0,0
White-throated Kingfisher,1.0,Tangalle,Whispering House,6.0085416,80.7794076,2023-01-11,07:10:00,2023-01-11 07:10:00,2023,1,11,2,7,1,8,539,2,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,6.0,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2023-01-11,08:20:00,2023-01-11 08:20:00,2023,1,11,2,8,1,5,57,0,0,1,0,0,1,0,0,0
Red-vented Bulbul,6.0,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2023-01-11,08:20:00,2023-01-11 08:20:00,2023,1,11,2,8,1,5,57,1,0,1,0,0,1,0,0,0
Red-vented Bulbul,6.0,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2023-01-11,08:20:00,2023-01-11 08:20:00,2023,1,11,2,8,1,5,57,1,0,1,0,0,1,0,0,0
Red-vented Bulbul,6.0,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2023-01-11,08:20:00,2023-01-11 08:20:00,2023,1,11,2,8,1,5,57,1,0,1,0,0,1,0,0,0
Red-vented Bulbul,6.0,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2023-01-11,08:20:00,2023-01-11 08:20:00,2023,1,11,2,8,1,5,57,1,0,1,0,0,1,0,0,0
Red-vented Bulbul,6.0,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2023-01-11,08:20:00,2023-01-11 08:20:00,2023,1,11,2,8,1,5,57,1,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,6.0,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2023-01-11,08:20:00,2023-01-11 08:20:00,2023,1,11,2,8,1,5,57,0,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,6.0,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2023-01-11,08:20:00,2023-01-11 08:20:00,2023,1,11,2,8,1,5,57,0,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,6.0,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2023-01-11,08:20:00,2023-01-11 08:20:00,2023,1,11,2,8,1,5,57,0,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,6.0,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2023-01-11,08:20:00,2023-01-11 08:20:00,2023,1,11,2,8,1,5,57,0,0,1,0,0,1,0,0,0
Red-vented Bulbul,4.0,Hambantota,Bundala NP General,6.188598,81.2200356,2023-01-11,10:09:00,2023-01-11 10:09:00,2023,1,11,2,10,1,3,69,1,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,10.0,Hambantota,Bundala NP General,6.188598,81.2200356,2023-01-11,10:09:00,2023-01-11 10:09:00,2023,1,11,2,10,1,3,69,0,0,1,0,0,1,0,0,0
White-throated Kingfisher,4.0,Hambantota,Bundala NP General,6.188598,81.2200356,2023-01-11,10:09:00,2023-01-11 10:09:00,2023,1,11,2,10,1,3,69,2,0,1,0,0,1,0,0,0
White-throated Kingfisher,2.0,Hambantota,Bundala salt pan area,6.181075,81.229912,2023-01-11,10:21:00,2023-01-11 10:21:00,2023,1,11,2,10,1,3,107,2,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,0.0,Hambantota,Bundala salt pan area,6.181075,81.229912,2023-01-11,10:21:00,2023-01-11 10:21:00,2023,1,11,2,10,0,3,107,0,0,1,0,0,1,0,0,0
White-throated Kingfisher,2.0,Hambantota,Bundala salt pan area,6.181075,81.229912,2023-01-11,10:21:00,2023-01-11 10:21:00,2023,1,11,2,10,1,3,107,2,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,0.0,Hambantota,Bundala salt pan area,6.181075,81.229912,2023-01-11,10:21:00,2023-01-11 10:21:00,2023,1,11,2,10,0,3,107,0,0,1,0,0,1,0,0,0
White-throated Kingfisher,2.0,Hambantota,Bundala salt pan area,6.181075,81.229912,2023-01-11,10:21:00,2023-01-11 10:21:00,2023,1,11,2,10,1,3,107,2,0,1,0,0,1,0,0,0
White-throated Kingfisher,2.0,Hambantota,Bundala salt pan area,6.181075,81.229912,2023-01-11,10:21:00,2023-01-11 10:21:00,2023,1,11,2,10,1,3,107,2,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,0.0,Hambantota,Bundala salt pan area,6.181075,81.229912,2023-01-11,10:21:00,2023-01-11 10:21:00,2023,1,11,2,10,0,3,107,0,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,0.0,Hambantota,Bundala salt pan area,6.181075,81.229912,2023-01-11,10:21:00,2023-01-11 10:21:00,2023,1,11,2,10,0,3,107,0,0,1,0,0,1,0,0,0
White-throated Kingfisher,2.0,Hambantota,Bundala salt pan area,6.181075,81.229912,2023-01-11,10:21:00,2023-01-11 10:21:00,2023,1,11,2,10,1,3,107,2,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,0.0,Hambantota,Bundala salt pan area,6.181075,81.229912,2023-01-11,10:21:00,2023-01-11 10:21:00,2023,1,11,2,10,0,3,107,0,0,1,0,0,1,0,0,0
Red-vented Bulbul,2.0,Tangalle,Whispering House,6.0085416,80.7794076,2023-01-11,12:45:00,2023-01-11 12:45:00,2023,1,11,2,12,1,8,539,1,0,1,0,0,0,1,0,0
White-throated Kingfisher,1.0,Tangalle,Whispering House,6.0085416,80.7794076,2023-01-11,12:45:00,2023-01-11 12:45:00,2023,1,11,2,12,1,8,539,2,0,1,0,0,0,1,0,0
White-throated Kingfisher,1.0,Tangalle,Rekawa Road Southern Province,6.0628944,80.8806773,2023-01-11,14:53:00,2023-01-11 14:53:00,2023,1,11,2,14,1,8,384,2,0,1,0,0,0,1,0,0
Blue-tailed Bee-eater,10.0,Tangalle,Rekawa Road Southern Province,6.0628944,80.8806773,2023-01-11,14:53:00,2023-01-11 14:53:00,2023,1,11,2,14,1,8,384,0,0,1,0,0,0,1,0,0
White-throated Kingfisher,3.0,Thissamaharama,Tissa Lake,6.2885959,81.2879062,2023-01-11,16:16:00,2023-01-11 16:16:00,2023,1,11,2,16,1,9,461,2,0,1,0,0,0,1,0,0
White-throated Kingfisher,3.0,Thissamaharama,Tissa Lake,6.2885959,81.2879062,2023-01-11,16:16:00,2023-01-11 16:16:00,2023,1,11,2,16,1,9,461,2,0,1,0,0,0,1,0,0
Red-vented Bulbul,10.0,Thissamaharama,Tissa Lake,6.2885959,81.2879062,2023-01-11,16:16:00,2023-01-11 16:16:00,2023,1,11,2,16,1,9,461,1,0,1,0,0,0,1,0,0
Blue-tailed Bee-eater,1.0,Thissamaharama,Tissa Lake,6.2885959,81.2879062,2023-01-11,16:16:00,2023-01-11 16:16:00,2023,1,11,2,16,1,9,461,0,0,1,0,0,0,1,0,0
Red-vented Bulbul,10.0,Thissamaharama,Tissa Lake,6.2885959,81.2879062,2023-01-11,16:16:00,2023-01-11 16:16:00,2023,1,11,2,16,1,9,461,1,0,1,0,0,0,1,0,0
Blue-tailed Bee-eater,1.0,Thissamaharama,Tissa Lake,6.2885959,81.2879062,2023-01-11,16:16:00,2023-01-11 16:16:00,2023,1,11,2,16,1,9,461,0,0,1,0,0,0,1,0,0
White-throated Kingfisher,3.0,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2023-01-11,17:13:00,2023-01-11 17:13:00,2023,1,11,2,17,1,9,141,2,0,1,0,0,0,0,1,0
White-throated Kingfisher,3.0,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2023-01-11,17:13:00,2023-01-11 17:13:00,2023,1,11,2,17,1,9,141,2,0,1,0,0,0,0,1,0
Red-vented Bulbul,5.0,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2023-01-11,17:13:00,2023-01-11 17:13:00,2023,1,11,2,17,1,9,141,1,0,1,0,0,0,0,1,0
Blue-tailed Bee-eater,20.0,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2023-01-11,17:13:00,2023-01-11 17:13:00,2023,1,11,2,17,1,9,141,0,0,1,0,0,0,0,1,0
Red-vented Bulbul,5.0,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2023-01-11,17:13:00,2023-01-11 17:13:00,2023,1,11,2,17,1,9,141,1,0,1,0,0,0,0,1,0
Blue-tailed Bee-eater,20.0,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2023-01-11,17:13:00,2023-01-11 17:13:00,2023,1,11,2,17,1,9,141,0,0,1,0,0,0,0,1,0
White-throated Kingfisher,1.0,Tangalle,Whispering House,6.0085416,80.7794076,2023-01-12,07:10:00,2023-01-12 07:10:00,2023,1,12,3,7,1,8,539,2,0,1,0,0,1,0,0,0
Red-vented Bulbul,4.0,Tangalle,Whispering House,6.0085416,80.7794076,2023-01-12,07:10:00,2023-01-12 07:10:00,2023,1,12,3,7,1,8,539,1,0,1,0,0,1,0,0,0
Red-vented Bulbul,1.0,Lunugamvehera,Bundala Junction Wetland,6.2013975,81.1957455,2023-01-12,15:46:00,2023-01-12 15:46:00,2023,1,12,3,15,1,5,58,1,0,1,0,0,0,1,0,0
Blue-tailed Bee-eater,1.0,Lunugamvehera,Bundala Junction Wetland,6.2013975,81.1957455,2023-01-12,15:46:00,2023-01-12 15:46:00,2023,1,12,3,15,1,5,58,0,0,1,0,0,0,1,0,0
Blue-tailed Bee-eater,1.0,Lunugamvehera,Bundala Junction Wetland,6.2013975,81.1957455,2023-01-12,15:46:00,2023-01-12 15:46:00,2023,1,12,3,15,1,5,58,0,0,1,0,0,0,1,0,0
Red-vented Bulbul,1.0,Lunugamvehera,Bundala Junction Wetland,6.2013975,81.1957455,2023-01-12,15:46:00,2023-01-12 15:46:00,2023,1,12,3,15,1,5,58,1,0,1,0,0,0,1,0,0
Red-vented Bulbul,2.0,Ambalantota,Kalametiya Bird Sanctuary,6.0906125,80.9354124,2023-01-13,06:12:00,2023-01-13 06:12:00,2023,1,13,4,6,1,0,220,1,0,1,0,0,1,0,0,0
White-throated Kingfisher,2.0,Ambalantota,Kalametiya Bird Sanctuary,6.0906125,80.9354124,2023-01-13,06:12:00,2023-01-13 06:12:00,2023,1,13,4,6,1,0,220,2,0,1,0,0,1,0,0,0
Red-vented Bulbul,3.0,Lunugamvehera,Southern Province,6.2011736,81.1972238,2023-01-13,06:39:00,2023-01-13 06:39:00,2023,1,13,4,6,1,5,420,1,0,1,0,0,1,0,0,0
White-throated Kingfisher,1.0,Lunugamvehera,Southern Province,6.2011736,81.1972238,2023-01-13,06:39:00,2023-01-13 06:39:00,2023,1,13,4,6,1,5,420,2,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,5.0,Lunugamvehera,Southern Province,6.2011736,81.1972238,2023-01-13,06:39:00,2023-01-13 06:39:00,2023,1,13,4,6,1,5,420,0,0,1,0,0,1,0,0,0
Red-vented Bulbul,3.0,Lunugamvehera,Southern Province,6.2011736,81.1972238,2023-01-13,06:39:00,2023-01-13 06:39:00,2023,1,13,4,6,1,5,420,1,0,1,0,0,1,0,0,0
White-throated Kingfisher,1.0,Lunugamvehera,Southern Province,6.2011736,81.1972238,2023-01-13,06:39:00,2023-01-13 06:39:00,2023,1,13,4,6,1,5,420,2,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,5.0,Lunugamvehera,Southern Province,6.2011736,81.1972238,2023-01-13,06:39:00,2023-01-13 06:39:00,2023,1,13,4,6,1,5,420,0,0,1,0,0,1,0,0,0
Red-vented Bulbul,0.0,Ambalantota,Kalametiya Bird Sanctuary,6.0906125,80.9354124,2023-01-14,06:04:00,2023-01-14 06:04:00,2023,1,14,5,6,0,0,220,1,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,0.0,Ambalantota,Kalametiya Bird Sanctuary,6.0906125,80.9354124,2023-01-14,06:04:00,2023-01-14 06:04:00,2023,1,14,5,6,0,0,220,0,0,1,0,0,1,0,0,0
Red-vented Bulbul,0.0,Hambantota,Godawaya,6.1065464,81.050595,2023-01-14,13:14:00,2023-01-14 13:14:00,2023,1,14,5,13,0,3,181,1,0,1,0,0,0,1,0,0
Blue-tailed Bee-eater,0.0,Hambantota,Godawaya,6.1065464,81.050595,2023-01-14,13:14:00,2023-01-14 13:14:00,2023,1,14,5,13,0,3,181,0,0,1,0,0,0,1,0,0
Blue-tailed Bee-eater,0.0,Hambantota,Bundala NP General,6.188598,81.2200356,2023-01-14,14:37:00,2023-01-14 14:37:00,2023,1,14,5,14,0,3,69,0,0,1,0,0,0,1,0,0
White-throated Kingfisher,0.0,Hambantota,Bundala NP General,6.188598,81.2200356,2023-01-14,14:37:00,2023-01-14 14:37:00,2023,1,14,5,14,0,3,69,2,0,1,0,0,0,1,0,0
Red-vented Bulbul,0.0,Hambantota,Bundala NP General,6.188598,81.2200356,2023-01-14,14:37:00,2023-01-14 14:37:00,2023,1,14,5,14,0,3,69,1,0,1,0,0,0,1,0,0
White-throated Kingfisher,5.0,Tangalle,Mawalla Lagoon,5.9903284,80.7359776,2023-01-15,16:08:00,2023-01-15 16:08:00,2023,1,15,6,16,1,8,294,2,0,1,0,0,0,1,0,0
White-throated Kingfisher,1.0,Thissamaharama,Yala National Park,6.2943681,81.4311583,2023-01-20,14:00:00,2023-01-20 14:00:00,2023,1,20,4,14,1,9,571,2,0,1,0,0,0,1,0,0
Red-vented Bulbul,10.0,Thissamaharama,Yala National Park,6.2943681,81.4311583,2023-01-20,14:00:00,2023-01-20 14:00:00,2023,1,20,4,14,1,9,571,1,0,1,0,0,0,1,0,0
Blue-tailed Bee-eater,30.0,Thissamaharama,Yala National Park,6.2943681,81.4311583,2023-01-20,14:00:00,2023-01-20 14:00:00,2023,1,20,4,14,1,9,571,0,0,1,0,0,0,1,0,0
Red-vented Bulbul,3.0,Lunugamvehera,Bundala access road,6.2010865,81.1970094,2023-01-20,16:00:00,2023-01-20 16:00:00,2023,1,20,4,16,1,5,101,1,0,1,0,0,0,1,0,0
Blue-tailed Bee-eater,2.0,Lunugamvehera,Bundala access road,6.2010865,81.1970094,2023-01-20,16:00:00,2023-01-20 16:00:00,2023,1,20,4,16,1,5,101,0,0,1,0,0,0,1,0,0
Blue-tailed Bee-eater,15.0,Hambantota,Bundala NP General,6.188598,81.2200356,2023-01-21,06:40:00,2023-01-21 06:40:00,2023,1,21,5,6,1,3,69,0,0,1,0,0,1,0,0,0
White-throated Kingfisher,1.0,Hambantota,Bundala NP General,6.188598,81.2200356,2023-01-21,06:40:00,2023-01-21 06:40:00,2023,1,21,5,6,1,3,69,2,0,1,0,0,1,0,0,0
Red-vented Bulbul,3.0,Hambantota,Bundala NP General,6.188598,81.2200356,2023-01-21,06:40:00,2023-01-21 06:40:00,2023,1,21,5,6,1,3,69,1,0,1,0,0,1,0,0,0
White-throated Kingfisher,2.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-01-22,06:15:00,2023-01-22 06:15:00,2023,1,22,6,6,1,9,582,2,0,1,0,0,1,0,0,0
Red-vented Bulbul,3.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-01-22,06:15:00,2023-01-22 06:15:00,2023,1,22,6,6,1,9,582,1,0,1,0,0,1,0,0,0
