COMMON NAME,OBSERVATION COUNT,COUNTY,LOCALITY,LATITUDE,LONGITUDE,OBSERVATION DATE,TIME OBSERVATIONS STARTED
White-throated Kingfisher,1,Okewela,Gal Wala Home Walasmulla Southern,6.1340675,80.6810656,2024-03-26,14:05:00
White-throated Kingfisher,1,Okewela,Nathuwala Walasmulla Southern,6.1374007,80.6921107,2024-03-27,12:30:00
White-throated Kingfisher,1,Okewela,Gal Wala Home Walasmulla Southern,6.1340675,80.6810656,2024-03-29,06:00:00
White-throated Kingfisher,1,Sooriyawewa,Southern Expressway Southern Province,6.2732811,81.0378485,2021-05-03,14:59:00
White-throated Kingfisher,X,Sooriyawewa,near meegahajandura,6.3489213,81.0383545,2022-06-05,
White-throated Kingfisher,2,Sooriyawewa,Unnamed Road Southern Province,6.3005727,81.0469637,2023-07-23,18:27:00
White-throated Kingfisher,1,Sooriyawewa,Madunagala Hot Water Spring Southern Province,6.253595,80.9814367,2023-12-23,11:50:00
White-throated Kingfisher,1,Sooriyawewa,Andarawewa Interchange Southern Expressway Southern Province,6.2810633,81.051355,2024-09-11,07:28:00
White-throated Kingfisher,1,Sooriyawewa,Andarawewa Interchange Southern Expressway Southern Province,6.2810633,81.051355,2024-09-11,07:28:00
White-throated Kingfisher,1,Sooriyawewa,E Southern Province,6.2570095,81.0715435,2024-12-02,16:28:00
White-throated Kingfisher,1,Sooriyawewa,E Southern Province,6.2570095,81.0715435,2024-12-02,16:28:00
White-throated Kingfisher,1,Tangalle,Marakolliya Tangalle,6.059,80.821,2020-01-14,16:28:00
White-throated Kingfisher,1,Tangalle,Buckingham Place Hotel Tangalle,6.0463438,80.8541554,2020-01-02,09:30:00
White-throated Kingfisher,1,Tangalle,Marakolliya Tangalle,6.059,80.821,2020-01-13,07:39:00
White-throated Kingfisher,7,Tangalle,Tangalle Wella,6.0558215,80.8214417,2020-02-01,11:45:00
White-throated Kingfisher,1,Tangalle,Anantara Peace Haven Tangalle Resort,6.0114247,80.7837825,2020-10-06,06:08:00
White-throated Kingfisher,3,Tangalle,Turtle Point Beach,6.0453437,80.855325,2020-12-06,09:30:00
White-throated Kingfisher,1,Tangalle,Oceans Edge,6.0704022,80.9144783,2020-12-19,16:30:00
White-throated Kingfisher,3,Tangalle,Turtle Point Beach,6.0453437,80.855325,2020-12-06,09:30:00
White-throated Kingfisher,1,Tangalle,Oceans Edge,6.0704022,80.9144783,2020-12-19,04:00:00
White-throated Kingfisher,3,Tangalle,Turtle Point Beach,6.0453437,80.855325,2020-12-06,09:30:00
White-throated Kingfisher,1,Tangalle,RannaRiver Mouth Near Kahandamodara Beach,6.062984,80.890566,2020-12-18,10:29:00
White-throated Kingfisher,3,Tangalle,Turtle Point Beach,6.0453437,80.855325,2020-12-06,09:30:00
White-throated Kingfisher,2,Tangalle,Buckingham Place,6.04736,80.854613,2020-12-06,06:30:00
White-throated Kingfisher,1,Tangalle,Rekawa Lagoon,6.0523931,80.8341408,2020-12-05,16:00:00
White-throated Kingfisher,1,Tangalle,Rekawa Lagoon,6.0523931,80.8341408,2020-12-05,16:00:00
White-throated Kingfisher,2,Tangalle,Buckingham Place,6.04736,80.854613,2020-12-05,05:37:00
White-throated Kingfisher,2,Tangalle,Buckingham Place,6.04736,80.854613,2020-12-06,05:40:00
White-throated Kingfisher,1,Tangalle,Rekawa Lagoon,6.0523931,80.8341408,2020-12-05,16:00:00
White-throated Kingfisher,1,Tangalle,Hummanaya Blow Hole Kudawella Southern Province,5.9773299,80.7385483,2021-03-29,13:44:00
White-throated Kingfisher,1,Tangalle,Rekawa Village  Surrounding Areas,6.0469416,80.8539781,2021-05-03,07:44:00
White-throated Kingfisher,1,Tangalle,Anantara Peace Heaven,6.011819,80.783555,2021-12-13,06:43:00
White-throated Kingfisher,1,Tangalle,Rekawawetlands,6.051961,80.85888,2022-02-08,06:48:00
White-throated Kingfisher,1,Tangalle,Rekawawetlands,6.051961,80.85888,2022-02-08,07:40:00
White-throated Kingfisher,2,Tangalle,Turtles view Resort,6.047135,80.861794,2022-02-26,16:25:00
White-throated Kingfisher,2,Tangalle,Rekawawetlands,6.051961,80.85888,2022-02-09,07:08:00
White-throated Kingfisher,1,Tangalle,Thangalle Marsh,6.0431558,80.8059458,2022-02-04,14:30:00
White-throated Kingfisher,1,Tangalle,Thangalle Marsh,6.0431558,80.8059458,2022-02-04,14:30:00
White-throated Kingfisher,1,Tangalle,Thangalle Marsh,6.0431558,80.8059458,2022-02-04,14:30:00
White-throated Kingfisher,1,Tangalle,RannaLake Near Green Parrot Hotel,6.061721,80.87304,2022-02-07,14:26:00
White-throated Kingfisher,1,Tangalle,Thangalle Marsh,6.0431558,80.8059458,2022-02-04,14:30:00
White-throated Kingfisher,4,Tangalle,Tangalle,6.024977,80.789663,2022-02-01,09:14:00
White-throated Kingfisher,2,Tangalle,Rekawawetlands,6.051961,80.85888,2022-02-06,15:44:00
White-throated Kingfisher,1,Tangalle,Smal pond near Rekawa,6.06465,80.85291,2022-02-08,13:13:00
White-throated Kingfisher,2,Tangalle,Turtles view Resort,6.047135,80.861794,2022-02-27,09:01:00
White-throated Kingfisher,X,Tangalle,Anantara Peace Haven Tangalle Resort Goyambokka,6.011952,80.7829341,2022-03-17,06:45:00
White-throated Kingfisher,4,Tangalle,Medilla Tangalle,6.0412193,80.8155746,2022-03-05,06:15:00
White-throated Kingfisher,1,Tangalle,Kahandamodara,6.070654,80.89046,2022-04-22,16:32:00
White-throated Kingfisher,1,Tangalle,Back of Beyond,6.069816,80.892274,2022-04-22,16:15:00
White-throated Kingfisher,X,Tangalle,Tangalle,6.0236483,80.7949486,2022-08-02,10:00:00
White-throated Kingfisher,1,Tangalle,Whispering House,6.0085416,80.7794076,2023-01-12,07:10:00
White-throated Kingfisher,1,Tangalle,Rekawa Road Southern Province,6.0628944,80.8806773,2023-01-11,14:53:00
White-throated Kingfisher,5,Tangalle,Mawalla Lagoon,5.9903284,80.7359776,2023-01-15,16:08:00
White-throated Kingfisher,1,Tangalle,Whispering House,6.0085416,80.7794076,2023-01-11,07:10:00
White-throated Kingfisher,1,Tangalle,Whispering House,6.0085416,80.7794076,2023-01-11,12:45:00
White-throated Kingfisher,1,Tangalle,Whispering House,6.0085416,80.7794076,2023-01-10,08:45:00
White-throated Kingfisher,2,Tangalle,Thangalle Marsh,6.0431558,80.8059458,2023-02-04,13:02:00
White-throated Kingfisher,2,Tangalle,Thangalle Marsh,6.0431558,80.8059458,2023-02-04,13:02:00
White-throated Kingfisher,2,Tangalle,Thangalle Marsh,6.0431558,80.8059458,2023-02-04,13:02:00
White-throated Kingfisher,2,Tangalle,Thangalle Marsh,6.0431558,80.8059458,2023-02-04,13:02:00
White-throated Kingfisher,2,Tangalle,Thangalle Marsh,6.0431558,80.8059458,2023-02-04,13:02:00
White-throated Kingfisher,1,Tangalle,Anantara Peace Heaven Tangalle Resort Tangalle Southern Province,6.0127921,80.781561,2023-08-09,06:19:00
White-throated Kingfisher,1,Tangalle,Mangrove Beach Chalets,6.041525,80.820747,2023-09-25,14:56:00
White-throated Kingfisher,1,Tangalle,Tangalla Rest House,6.022865,80.799968,2023-10-14,14:30:00
White-throated Kingfisher,2,Tangalle,Southern Province Southern Province,6.120692,80.87687,2023-10-25,13:08:00
White-throated Kingfisher,3,Tangalle,Thangalle Marsh,6.0431558,80.8059458,2023-11-05,09:59:00
White-throated Kingfisher,2,Tangalle,Thangalle Marsh,6.0431558,80.8059458,2023-11-28,13:21:00
White-throated Kingfisher,3,Tangalle,RannaLake Near Green Parrot Hotel,6.061721,80.87304,2023-11-26,13:34:00
White-throated Kingfisher,1,Tangalle,Ranna Rivermouth Kahandamodera Beach Ranna Sri Lanka,6.0628394,80.8912109,2023-11-12,06:59:00
White-throated Kingfisher,2,Tangalle,Back of Beyond Kahandamodera Ranna Sri Lanka,6.0699114,80.8915186,2023-11-12,05:43:00
White-throated Kingfisher,1,Tangalle,Netolpitiya Southern Province,6.0519153,80.8582656,2023-11-26,09:28:00
White-throated Kingfisher,3,Tangalle,Thangalle Marsh,6.0431558,80.8059458,2023-11-05,09:59:00
White-throated Kingfisher,2,Tangalle,Nakulugamuwa Paddy Fields,5.9896439,80.7203417,2023-11-28,11:07:00
White-throated Kingfisher,4,Tangalle,Mahawala Lagoon Southern Province,5.9918,80.737191,2023-12-18,16:08:00
White-throated Kingfisher,2,Tangalle,Mahawala Lagoon Southern Province,5.9918,80.737191,2023-12-22,06:16:00
White-throated Kingfisher,1,Tangalle,Goyam Bay,6.008068,80.779962,2023-12-07,08:31:00
White-throated Kingfisher,2,Tangalle,Thangalle Marsh,6.0431558,80.8059458,2024-01-27,12:43:00
White-throated Kingfisher,2,Tangalle,Tangalle Paddyfields  West side,6.041829,80.791534,2024-01-27,14:21:00
White-throated Kingfisher,1,Tangalle,Medilla Southern Province,6.0378296,80.8072324,2024-01-20,10:08:00
White-throated Kingfisher,1,Tangalle,Whispering House,6.0085416,80.7794076,2024-01-04,15:55:00
White-throated Kingfisher,2,Tangalle,Tangalle Paddyfields  West side,6.041829,80.791534,2024-01-27,14:21:00
White-throated Kingfisher,2,Tangalle,Thangalle Marsh,6.0431558,80.8059458,2024-01-27,12:43:00
White-throated Kingfisher,2,Tangalle,Tangalle Paddyfields  West side,6.041829,80.791534,2024-01-27,14:21:00
White-throated Kingfisher,2,Tangalle,Thangalle Marsh,6.0431558,80.8059458,2024-01-27,12:43:00
White-throated Kingfisher,1,Tangalle,Thangalle Marsh,6.0431558,80.8059458,2024-01-30,14:02:00
White-throated Kingfisher,1,Tangalle,Tangalla Prowincja Południowa,6.0387108,80.8079392,2024-02-04,06:50:00
White-throated Kingfisher,X,Tangalle,Tangalla  Marshes,6.0413843,80.80205,2024-02-07,12:29:00
White-throated Kingfisher,X,Tangalle,Tangalla Prowincja Południowa,6.039137,80.8111857,2024-02-09,06:47:00
White-throated Kingfisher,1,Tangalle,Tangalla Prowincja Południowa,6.0387108,80.8079392,2024-02-05,06:42:00
White-throated Kingfisher,2,Tangalle,Saltlake near Kalametiya,6.0755311,80.9231288,2024-03-29,08:10:00
White-throated Kingfisher,5,Tangalle,Netolpitiya  Rekawa Road Southern Province,6.047837,80.856653,2024-03-01,16:39:00
White-throated Kingfisher,3,Tangalle,Saltlake near Kalametiya,6.0755311,80.9231288,2024-03-31,17:33:00
White-throated Kingfisher,1,Tangalle,Saltlake near Kalametiya,6.0755311,80.9231288,2024-03-28,16:02:00
White-throated Kingfisher,3,Tangalle,Saltlake near Kalametiya,6.0755311,80.9231288,2024-04-01,06:03:00
White-throated Kingfisher,2,Tangalle,Rekawa Marsh,6.0516386,80.8588795,2024-04-04,12:26:00
White-throated Kingfisher,1,Tangalle,Amanwella Beach,6.0064858,80.7768606,2024-05-16,13:15:00
White-throated Kingfisher,1,Tangalle,Amanwella New Land,6.0079254,80.7726823,2024-07-03,17:15:00
White-throated Kingfisher,1,Tangalle,Amanwella New Land,6.0079254,80.7726823,2024-07-03,16:40:00
White-throated Kingfisher,3,Tangalle,Amanwella New Land,6.0079254,80.7726823,2024-07-12,09:30:00
White-throated Kingfisher,X,Tangalle,RannaMeadow Near Mandala Villas,6.06384,80.881602,2024-08-15,05:30:00
White-throated Kingfisher,2,Tangalle,Unnamed Road Southern Province,6.0829186,80.8451838,2024-08-21,16:26:00
White-throated Kingfisher,X,Tangalle,Netolpitiya Southern Province,6.071538,80.8397679,2024-08-20,06:08:00
White-throated Kingfisher,2,Tangalle,Unnamed Road Southern Province,6.0699841,80.8212105,2024-08-21,08:27:00
White-throated Kingfisher,2,Tangalle,Unnamed Road Southern Province,6.0829186,80.8451838,2024-08-21,07:39:00
White-throated Kingfisher,X,Tangalle,Unnamed Road Southern Province,6.077214,80.807715,2024-08-24,06:20:00
White-throated Kingfisher,4,Tangalle,Unnamed Road Southern Province,6.0699841,80.8212105,2024-08-21,17:17:00
White-throated Kingfisher,X,Tangalle,RannaMeadow Near Mandala Villas,6.06384,80.881602,2024-08-14,10:37:00
White-throated Kingfisher,2,Tangalle,Unnamed Road Southern Province,6.0959133,80.8504642,2024-08-19,16:15:00
White-throated Kingfisher,2,Tangalle,Unnamed Road Southern Province,6.077214,80.807715,2024-08-24,16:29:00
White-throated Kingfisher,4,Tangalle,Netolpitiya Southern Province,6.071538,80.8397679,2024-08-20,16:42:00
White-throated Kingfisher,1,Tangalle,Kadurupokuna Road,6.022602,80.793249,2024-12-28,05:55:00
White-throated Kingfisher,2,Tangalle,SLOW   New Tangalle Road Tangalle Southern Province,6.0065093,80.7663878,2024-12-05,06:07:00
White-throated Kingfisher,X,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-18,06:00:00
White-throated Kingfisher,2,Thissamaharama,Tissa Lake,6.2885959,81.2879062,2020-01-29,16:32:00
White-throated Kingfisher,4,Thissamaharama,Tissa Lake,6.2885959,81.2879062,2020-01-05,08:30:00
White-throated Kingfisher,2,Thissamaharama,Tissa Lake,6.2885959,81.2879062,2020-01-29,16:32:00
White-throated Kingfisher,3,Thissamaharama,Yala Natl Park Block I,6.4383178,81.5950737,2020-01-06,08:00:00
White-throated Kingfisher,1,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-10,14:00:00
White-throated Kingfisher,2,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2020-01-29,15:46:00
White-throated Kingfisher,1,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-25,14:09:00
White-throated Kingfisher,1,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2020-01-25,15:40:00
White-throated Kingfisher,1,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2020-01-25,15:40:00
White-throated Kingfisher,5,Thissamaharama,Tissa Lake,6.2885959,81.2879062,2020-01-30,07:30:00
White-throated Kingfisher,1,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2020-01-25,15:40:00
White-throated Kingfisher,2,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2020-01-29,15:46:00
White-throated Kingfisher,1,Thissamaharama,Tissa Lake,6.2885959,81.2879062,2020-01-29,07:00:00
White-throated Kingfisher,1,Thissamaharama,Thissa Reservoir  Flood Zone Thissamaharama Southern Province,6.2963689,81.2730817,2020-01-25,06:38:00
White-throated Kingfisher,2,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-28,06:00:00
White-throated Kingfisher,1,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-28,07:02:00
White-throated Kingfisher,1,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-26,12:30:00
White-throated Kingfisher,1,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-25,09:48:00
White-throated Kingfisher,1,Thissamaharama,Tissa Lake,6.2885959,81.2879062,2020-01-28,16:30:00
White-throated Kingfisher,1,Thissamaharama,Thissamaharama Stupa temple,6.2800217,81.291378,2020-01-05,06:00:00
White-throated Kingfisher,1,Thissamaharama,Hibiscus Garden Hotel Tissamaharama,6.2973268,81.293968,2020-01-29,17:00:00
White-throated Kingfisher,9,Thissamaharama,Yala N P,6.4484414,81.551249,2020-01-01,
White-throated Kingfisher,1,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-25,14:09:00
White-throated Kingfisher,1,Thissamaharama,Thissamaharama Stupa temple,6.2800217,81.291378,2020-01-01,
White-throated Kingfisher,1,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2020-01-25,15:40:00
White-throated Kingfisher,5,Thissamaharama,Yala National Park  Palatupana Entrance Southern Province,6.2810253,81.4017965,2020-01-23,06:48:00
White-throated Kingfisher,1,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-02,
White-throated Kingfisher,1,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-25,09:48:00
White-throated Kingfisher,1,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-10,14:00:00
White-throated Kingfisher,1,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-26,12:30:00
White-throated Kingfisher,1,Thissamaharama,Hibiscus Garden Hotel Tissamaharama,6.2973268,81.293968,2020-01-06,15:47:00
White-throated Kingfisher,1,Thissamaharama,Tissa Lake,6.2885959,81.2879062,2020-01-30,16:30:00
White-throated Kingfisher,1,Thissamaharama,Hibiscus Garden Hotel Tissamaharama,6.2973268,81.293968,2020-01-29,17:00:00
White-throated Kingfisher,6,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-23,06:00:00
White-throated Kingfisher,10,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-28,06:03:00
White-throated Kingfisher,1,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-26,12:30:00
White-throated Kingfisher,8,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2020-01-27,16:00:00
White-throated Kingfisher,3,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-23,08:00:00
White-throated Kingfisher,1,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-24,06:56:00
White-throated Kingfisher,10,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-28,06:03:00
White-throated Kingfisher,1,Thissamaharama,Tissa Lake,6.2885959,81.2879062,2020-01-27,16:30:00
White-throated Kingfisher,1,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2020-01-10,08:16:00
White-throated Kingfisher,2,Thissamaharama,Weliaragoda Wetland,6.291246,81.297683,2020-01-29,16:30:00
White-throated Kingfisher,2,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-26,06:00:00
White-throated Kingfisher,4,Thissamaharama,Tissa Lake,6.2885959,81.2879062,2020-01-05,08:30:00
White-throated Kingfisher,1,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2020-01-23,17:16:00
White-throated Kingfisher,1,Thissamaharama,Wirawila,6.2825812,81.2324381,2020-01-31,16:45:00
White-throated Kingfisher,8,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2020-01-27,16:00:00
White-throated Kingfisher,3,Thissamaharama,Pannegamuwa Lake,6.3092571,81.2350559,2020-01-07,15:30:00
White-throated Kingfisher,2,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-26,06:00:00
White-throated Kingfisher,X,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-24,05:00:00
White-throated Kingfisher,3,Thissamaharama,Yala National Park  Palatupana Entrance Southern Province,6.2810253,81.4017965,2020-01-22,14:49:00
White-throated Kingfisher,2,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-26,06:00:00
White-throated Kingfisher,6,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-24,08:00:00
White-throated Kingfisher,X,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-16,07:00:00
White-throated Kingfisher,3,Thissamaharama,Yala Natl Park Block I,6.4383178,81.5950737,2020-01-06,08:00:00
White-throated Kingfisher,1,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-26,12:30:00
White-throated Kingfisher,2,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-01-26,06:00:00
White-throated Kingfisher,X,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-02-03,19:10:00
White-throated Kingfisher,2,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-02-07,14:40:00
White-throated Kingfisher,15,Thissamaharama,Tissa Lake,6.2885959,81.2879062,2020-02-27,08:00:00
White-throated Kingfisher,6,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2020-02-19,17:59:00
White-throated Kingfisher,1,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2020-02-08,15:28:00
White-throated Kingfisher,2,Thissamaharama,Hibiscus Garden Hotel Tissamaharama,6.2973268,81.293968,2020-02-22,16:40:00
White-throated Kingfisher,X,Thissamaharama,Yala Jetwing,6.2510988,81.3972511,2020-02-28,15:00:00
White-throated Kingfisher,1,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2020-02-08,15:28:00
White-throated Kingfisher,2,Thissamaharama,Tissa Lake,6.2885959,81.2879062,2020-02-08,17:27:00
White-throated Kingfisher,2,Thissamaharama,Tissa Lake,6.2885959,81.2879062,2020-02-08,17:27:00
White-throated Kingfisher,2,Thissamaharama,Tissa Lake,6.2885959,81.2879062,2020-02-15,17:10:00
White-throated Kingfisher,3,Thissamaharama,Tissa Lake,6.2885959,81.2879062,2020-02-14,15:15:00
White-throated Kingfisher,2,Thissamaharama,Lake View Cottage  Tissamaharama,6.298747,81.284055,2020-02-09,06:30:00
White-throated Kingfisher,4,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-02-14,06:45:00
White-throated Kingfisher,2,Thissamaharama,Yala national park,6.2815147,81.4022541,2020-02-20,06:18:00
White-throated Kingfisher,2,Thissamaharama,Tissa Lake,6.2885959,81.2879062,2020-02-08,17:27:00
White-throated Kingfisher,1,Thissamaharama,Southern Province,6.236819,81.37161,2020-02-01,06:43:00
White-throated Kingfisher,12,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-02-08,08:16:00
White-throated Kingfisher,X,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2020-02-06,06:30:00
